p,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
3.35981829e-05,0.9999967639000324,3.2360999675518087e-06,0.9999988901037392,1.1098962607869467e-06,0.9999951458500486,0.9999983351556087,0.0,-20.03901506615968,9,9,5.2665185362170726e-08,3.2009249680831076e-06,3.306449966822278e-06,0.006491139122058186,8.790718832196731e-07,0.010523990081426689
0.000615848211,0.9999371545762035,6.284542379653146e-05,0.9980582639327507,0.0019417360672493444,0.9999057318643052,0.9970873958991261,0.0,0.7584631924666686,9,9,4.7191758809234607e-07,6.242773597772366e-05,6.328909406716487e-05,0.0019261139282317607,9.270207321243614e-07,0.0041173842468261255
0.0112883789,0.9977182307428176,0.0022817692571823756,0.9923692374096409,0.007630762590359108,0.9965773461142265,0.9885538561144613,0.0,-0.09257928366602006,9,9,8.193547651765352e-06,0.0022738476708615172,0.0022903956370959877,0.000596417279267748,0.007055125194515331,0.008191847918081568
0.0206130785,0.9935601503043984,0.006439849695601629,0.984021525493118,0.015978474506881946,0.9903402254565977,0.9760322882396771,0.0,0.024795369238893684,9,9,1.8904829713996338e-05,0.006420910575790972,0.006458672249013304,0.0004684575056434159,0.01555499280445014,0.016483069435169317
0.0233572147,0.9918374400816257,0.008162559918374335,0.9818539015147943,0.018146098485205653,0.9877561601224384,0.9727808522721915,0.0,0.026542937209862293,9,9,2.323980087526116e-05,0.008140757251925756,0.008186999918129989,0.00039689007131419864,0.017717933902820657,0.018573038747603063
0.0311537409,0.9852946081470538,0.01470539185294617,0.9766784802332151,0.02332151976678487,0.9779419122205809,0.9650177203498227,0.0,-0.002634168920723059,9,9,4.2270625382339075e-05,0.014664347800023183,0.014747685185856452,0.00033228057613728844,0.02298092083685738,0.02364401987022656
0.0362021775,0.9796186842038132,0.02038131579618685,0.9725358322746417,0.027464167725358313,0.9694280263057198,0.9588037484119625,0.0,0.006137184272943335,9,9,6.117807167569032e-05,0.02031757611682434,0.020441867795581437,0.00037021150490796766,0.027076170609238316,0.027827578388390894
0.0420687089,0.9715015202849848,0.02849847971501518,0.968728592312714,0.03127140768728598,0.9572522804274771,0.953092888469071,0.0,-0.004257249036633555,9,9,8.936419403159868e-05,0.02840787251592117,0.028584105740825604,0.0003595094753623641,0.030937268063960688,0.03161945275047216
0.0483293024,0.9608151923918481,0.039184807608151906,0.9640042456932908,0.035995754306709205,0.9412227885877722,0.9460063685399362,0.0,-0.0044922598836653685,9,9,0.00013252167069809857,0.03905947160940537,0.039325287286747265,0.00032955057852936196,0.035653342310133174,0.036329467476705284
0.0547144504,0.9480334938529985,0.05196650614700149,0.9590220670764461,0.040977932923553895,0.9220502407794976,0.938533100614669,0.0,-0.0007573903713537637,9,9,0.00017921260044584972,0.05178986081543482,0.05215263243847366,0.0003411414461333267,0.04064213548691201,0.04130275926697241
0.0635808794,0.9265424007345758,0.07345759926542417,0.9523449524765505,0.04765504752344951,0.8898136011018638,0.9285174287148257,0.0,0.0012660446883878509,9,9,0.00025073093534612196,0.07322329526776702,0.07373149792935157,0.0002897473355532185,0.0473427585665724,0.04794457296055417
0.0738841056,0.8970448010295519,0.10295519897044814,0.9444665392220012,0.05553346077799881,0.8455672015443279,0.916699808833002,0.0,0.0014405293747362985,9,9,0.00036444741773114666,0.10257787630755456,0.10330468163361992,0.00029262265841322306,0.055250793367492196,0.05582706077506272
0.0858569606,0.8565861347674719,0.14341386523252808,0.9352237739810955,0.06477622601890454,0.7848792021512079,0.9028356609716434,0.0,0.002408462962897997,9,9,0.0005794236897822991,0.14280942790523915,0.14397847322688206,0.0003171414616729569,0.06446457535535421,0.06508984788243491
0.0925524149,0.8323184016768158,0.1676815983231842,0.930417067362496,0.06958293263750404,0.7484776025152239,0.8956256010437439,0.0,0.0017942105483525733,9,9,0.0006105890381275286,0.1670704409959622,0.16829653165036806,0.0003095778019579663,0.06927522064058111,0.06990790330092106
0.1,0.8060805352725279,0.19391946472747212,0.926325867403408,0.07367413259659195,0.709120802908792,0.889488801105112,0.0,-0.005041362371325375,9,9,0.0006940382122799461,0.19323182740101502,0.19453437672132293,0.0002786203548514237,0.07342690059906437,0.0739536419271303
0.143844989,0.6441045368922879,0.35589546310771214,0.8914800010852,0.10851999891480002,0.46615680533843185,0.8372200016277999,0.0,0.0013671389009275725,7,9,0.0011788111233204392,0.3547117404528827,0.3570781190958855,0.00038976121310263767,0.10812437225208966,0.10892059624412742
0.206913808,0.48639733846936,0.5136026615306399,0.843198934901344,0.156801065098656,0.22959600770403996,0.764798402352016,0.0,0.006299108681719824,7,9,0.0011549715803668681,0.512577424207559,0.5147163895195028,0.00046814794526095016,0.15630794510358714,0.15725098509415675
0.335981829,0.413259205867408,0.586740794132592,0.7408176025918239,0.25918239740817606,0.11988880880111197,0.611226403887736,0.0,0.007658873457999994,7,9,0.005305836685582657,0.5818657435146759,0.5923003034103302,0.0010033983401575386,0.25813744808529215,0.26015933606507335
